Lon,Lat,Bias,Weighted Average
-116.5720100000000,31.41153500000000,-0.4671273200000000,9.825143378628377
-116.5771800000000,31.39177700000000,-0.4115328800000000,9.805649631996364
-116.5832400000000,31.36858500000000,-0.4092836400000000,9.802669202864781
-116.5881800000000,31.34968300000000,-0.3433923700000000,9.770674913476977
-116.5913200000000,31.33765900000000,-0.3301544200000000,9.760473220114331
-116.5953700000000,31.32219800000000,-0.2909927400000000,9.738172752211373
-116.6014300000000,31.29900400000000,-0.3252134300000000,9.715636053946067
-116.6074900000000,31.27581200000000,-0.3541183500000000,9.721871900465095
-116.6135500000000,31.25262100000000,-0.3809890700000000,9.691150079030541
-116.6166900000000,31.24059600000000,-0.3586053800000000,9.687837267285016
-116.6198200000000,31.22857000000000,-0.3714418400000000,9.639175631246991
-116.6256500000000,31.20623400000000,-0.3778076200000000,9.623009404505199
-116.6317000000000,31.18303800000000,-0.3946037300000000,9.614196698263404
-116.6377400000000,31.15984300000000,-0.3738060000000000,9.620243062372113
-116.6419900000000,31.14352000000000,-0.3706178700000000,9.624274954674354
-116.6451300000000,31.13149100000000,-0.3738060000000000,9.560691724067135
-116.6498200000000,31.11345100000000,-0.3790159200000000,9.593413848196915
-116.6558600000000,31.09025700000000,-0.4043149900000000,9.541828275434877
-116.6619000000000,31.06706100000000,-0.4334068300000000,9.527098892039197
-116.6674800000000,31.04558700000000,-0.4056940100000000,9.515035879764515
-116.6703800000000,31.03441900000000,-0.4240875200000000,9.476984425794630
-116.6739600000000,31.02067400000000,-0.4242954300000000,9.448164386112032
-116.6799900000000,30.99748200000000,-0.4205770500000000,9.459246580256398
-116.6860200000000,30.97428800000000,-0.4897098500000000,9.448489643206491
-116.6920500000000,30.95108800000000,-0.4829769100000000,9.450856852473789
-116.6956300000000,30.93734400000000,-0.4639062900000000,9.445976409945464
-116.6987600000000,30.92531600000000,-0.4909162500000000,9.436202000967661
-116.7043300000000,30.90383700000000,-0.4477996800000000,9.437730458935219
-116.7103500000000,30.88064600000000,-0.4159307500000000,9.430556156633974
-116.7163600000000,30.85744900000000,-0.4047517800000000,9.376561586268792
-116.7241600000000,30.82737900000000,-0.3804607400000000,9.377620081507606
-116.7210400000000,30.83940600000000,-0.4031601000000000,9.392956810645385
-116.7283900000000,30.81105500000000,-0.4094409900000000,9.370002507945744
-116.7344000000000,30.78785900000000,-0.4356918300000000,9.307001986810716
-116.7404200000000,30.76466400000000,-0.4409141500000000,9.323101520878323
-116.7493200000000,30.73030200000000,-0.4207716000000000,9.310870038166229
-116.7462100000000,30.74233000000000,-0.4287223800000000,9.310184357814464
-116.7524400000000,30.71827400000000,-0.3851766600000000,9.313127725272343
-116.7584400000000,30.69507700000000,-0.3964490900000000,9.310549309344806
-116.7644500000000,30.67188100000000,-0.3501634600000000,9.320245991282599
-116.7704500000000,30.64868100000000,-0.3614711800000000,9.347133249626651
-116.7775600000000,30.62118500000000,-0.3301706300000000,9.361731898914862
-116.7744500000000,30.63321500000000,-0.3438987700000000,9.367387561940566
-116.7824500000000,30.60228500000000,-0.3231029500000000,9.367965906202091
-116.7884500000000,30.57908700000000,-0.3038826000000000,9.386980552400924
-116.7944400000000,30.55588900000000,-0.2858638800000000,9.394641394393398
-116.7995400000000,30.53612400000000,-0.2901372900000000,9.407220793313107
-116.8026500000000,30.52409500000000,-0.2717437700000000,9.408724335183258
-116.8064200000000,30.50948700000000,-0.3157739600000000,9.399073625016783
-116.8124100000000,30.48628600000000,-0.3392295800000000,9.434141995867057
-116.8184000000000,30.46308700000000,-0.2886867500000000,9.448185095537536
-116.8243900000000,30.43988800000000,-0.3015060400000000,9.434758926818059
-116.8277100000000,30.42699600000000,-0.2515811900000000,9.441517853285216
-116.8308100000000,30.41496500000000,-0.2669296300000000,9.430092446377632
-116.8365700000000,30.39262500000000,-0.2628583900000000,9.439699459993035
-116.8425500000000,30.36942100000000,-0.2776832600000000,9.453421984959205
-116.8485200000000,30.34621700000000,-0.2442789100000000,9.464810190044666
-116.8529500000000,30.32903000000000,-0.2771472900000000,9.435518667234607
-116.8558300000000,30.31785800000000,-0.2432079300000000,9.421386380087299
-116.8604700000000,30.29981200000000,-0.2660703700000000,9.408121769945209
-116.8664400000000,30.27661100000000,-0.2857046100000000,9.408437731769617
-116.8724000000000,30.25340600000000,-0.3233470900000000,9.418544496230402
-116.8779200000000,30.23192300000000,-0.2837247800000000,9.432470262283568
-116.8810100000000,30.21989300000000,-0.3063077900000000,9.424709322645525
-116.8843200000000,30.20700300000000,-0.3199014700000000,9.424266337694945
-116.8902800000000,30.18380300000000,-0.3307037400000000,9.437650617301724
-116.8964600000000,30.15974400000000,-0.3269710500000000,9.429872890080668
-116.9024300000000,30.13654300000000,-0.3096447000000000,9.430629738748401
-116.9061800000000,30.12193800000000,-0.3288240400000000,9.432719612326755
-116.9090500000000,30.11076700000000,-0.3378715500000000,9.415894830144088
-116.9143400000000,30.09014000000000,-0.2978925700000000,9.401898139603794
-116.9203000000000,30.06694300000000,-0.3069400800000000,9.402985348841691
-116.9262600000000,30.04374100000000,-0.3240537600000000,9.421861198758782
-116.9341900000000,30.01280700000000,-0.3077879000000000,9.410521196353924
-116.9311100000000,30.02483700000000,-0.3293619200000000,9.422121890139655
-116.9383700000000,29.99647900000000,-0.3267078400000000,9.410636483167348
-116.9443200000000,29.97327300000000,-0.3325481400000000,9.422178722945931
-116.9502600000000,29.95007100000000,-0.3203382500000000,9.413494400929290
-116.9562000000000,29.92686800000000,-0.3320150400000000,9.402433702756742
