Lon,Lat,Bias,Weighted Average
-115.6834200000000,29.69331500000000,-0.4129490900000000,10.24687706446995
-115.6894300000000,29.67099900000000,-0.4088449500000000,10.28271660934937
-115.6956600000000,29.64782300000000,-0.4028706600000000,10.31643094924455
-115.7018900000000,29.62465200000000,-0.3647732700000000,10.37723187896075
-115.7088100000000,29.59890100000000,-0.3848586100000000,10.46967994264170
-115.7055800000000,29.61091700000000,-0.3929410000000000,10.40325372176384
-115.7145700000000,29.57744100000000,-0.3562216800000000,10.54109789725003
-115.7207900000000,29.55427000000000,-0.3730206500000000,10.56206587579668
-115.7270100000000,29.53109600000000,-0.3795681000000000,10.63390647162502
-115.7348300000000,29.50190600000000,-0.3466239000000000,10.78240979334177
-115.7316100000000,29.51392500000000,-0.3513031000000000,10.74585753515692
-115.7394300000000,29.48473800000000,-0.3617973300000000,10.75719433560463
-115.7458700000000,29.46069700000000,-0.3656210900000000,10.90452691649780
-115.7520900000000,29.43751800000000,-0.3563261000000000,10.91638826112795
-115.7576000000000,29.41691200000000,-0.3190960900000000,10.97279228099573
-115.7608200000000,29.40489200000000,-0.3490262000000000,10.96407188824806
-115.7645000000000,29.39115800000000,-0.3340120300000000,11.01636833464566
-115.7709300000000,29.36712000000000,-0.3335380600000000,10.98896126528746
-115.7750600000000,29.35166600000000,-0.3324446700000000,11.08529431866068
