SCA=2; Detector=400;,s=155; BoresightLat=30.823923; BoresightLon=-116,s=155; BoresightLat=30.800725; BoresightLon=-116,s=155; BoresightLat=30.777526; BoresightLon=-116,s=155; BoresightLat=30.754329; BoresightLon=-116,s=155; BoresightLat=30.754327; BoresightLon=-116,s=155; BoresightLat=30.731129; BoresightLon=-116,s=155; BoresightLat=30.707927; BoresightLon=-116,s=155; BoresightLat=30.684725; BoresightLon=-116,s=155; BoresightLat=30.661521; BoresightLon=-116,s=155; BoresightLat=30.638313; BoresightLon=-116,s=155; BoresightLat=30.638317; BoresightLon=-116,s=155; BoresightLat=30.615107; BoresightLon=-116,s=155; BoresightLat=30.591900; BoresightLon=-116,s=155; BoresightLat=30.568690; BoresightLon=-116,s=155; BoresightLat=30.545480; BoresightLon=-116,s=155; BoresightLat=30.545470; BoresightLon=-116,s=155; BoresightLat=30.522258; BoresightLon=-116,s=155; BoresightLat=30.499043; BoresightLon=-116,s=155; BoresightLat=30.475827; BoresightLon=-116,s=155; BoresightLat=30.452608; BoresightLon=-116,s=155; BoresightLat=30.452592; BoresightLon=-116,s=155; BoresightLat=30.429371; BoresightLon=-116,s=155; BoresightLat=30.406148; BoresightLon=-116,s=155; BoresightLat=30.382923; BoresightLon=-116,s=155; BoresightLat=30.359694; BoresightLon=-116,s=155; BoresightLat=30.336464; BoresightLon=-116,s=155; BoresightLat=30.336441; BoresightLon=-116,s=155; BoresightLat=30.313207; BoresightLon=-116,s=155; BoresightLat=30.289971; BoresightLon=-116,s=155; BoresightLat=30.266732; BoresightLon=-116,s=155; BoresightLat=30.243489; BoresightLon=-116,s=155; BoresightLat=30.243459; BoresightLon=-116,s=155; BoresightLat=30.220214; BoresightLon=-116,s=155; BoresightLat=30.196965; BoresightLon=-116,s=155; BoresightLat=30.173712; BoresightLon=-116,s=155; BoresightLat=30.150456; BoresightLon=-116,s=155; BoresightLat=30.127197; BoresightLon=-116,s=155; BoresightLat=30.127159; BoresightLon=-116,s=155; BoresightLat=30.103896; BoresightLon=-116,s=155; BoresightLat=30.080629; BoresightLon=-116,s=155; BoresightLat=30.057358; BoresightLon=-116,s=155; BoresightLat=30.034083; BoresightLon=-116,s=155; BoresightLat=30.034038; BoresightLon=-116,s=155; BoresightLat=30.010758; BoresightLon=-116,s=155; BoresightLat=29.987474; BoresightLon=-116,s=155; BoresightLat=29.964186; BoresightLon=-116,s=155; BoresightLat=29.940894; BoresightLon=-116,s=155; BoresightLat=29.940841; BoresightLon=-116,s=155; BoresightLat=29.917543; BoresightLon=-116,s=155; BoresightLat=29.894241; BoresightLon=-116,s=155; BoresightLat=29.870934; BoresightLon=-116,s=155; BoresightLat=29.847622; BoresightLon=-116,s=155; BoresightLat=29.824306; BoresightLon=-116,s=155; BoresightLat=29.824244; BoresightLon=-116,s=155; BoresightLat=29.800922; BoresightLon=-116,s=155; BoresightLat=29.777594; BoresightLon=-116,s=155; BoresightLat=29.754262; BoresightLon=-116,s=155; BoresightLat=29.730923; BoresightLon=-116,s=155; BoresightLat=29.730853; BoresightLon=-116,s=155; BoresightLat=29.707509; BoresightLon=-116,s=155; BoresightLat=29.684159; BoresightLon=-116,s=155; BoresightLat=29.660803; BoresightLon=-116,s=155; BoresightLat=29.637442; BoresightLon=-116,s=155; BoresightLat=29.637363; BoresightLon=-116,s=155; BoresightLat=29.613995; BoresightLon=-116,s=155; BoresightLat=29.590621; BoresightLon=-116,s=155; BoresightLat=29.567241; BoresightLon=-116,s=155; BoresightLat=29.543854; BoresightLon=-116,s=155; BoresightLat=29.520461; BoresightLon=-116,s=155; BoresightLat=29.520372; BoresightLon=-116,s=155; BoresightLat=29.496972; BoresightLon=-116,s=155; BoresightLat=29.473565; BoresightLon=-116,s=155; BoresightLat=29.450152; BoresightLon=-116,s=155; BoresightLat=29.426731; BoresightLon=-116,s=155; BoresightLat=29.426633; BoresightLon=-116,s=155; BoresightLat=29.403205; BoresightLon=-116,s=155; BoresightLat=29.379770; BoresightLon=-116,s=155; BoresightLat=29.356328; BoresightLon=-116,s=155; BoresightLat=29.332878; BoresightLon=-116,s=155; BoresightLat=29.332770; BoresightLon=-116,s=155; BoresightLat=29.309313; BoresightLon=-116,s=155; BoresightLat=29.285847; BoresightLon=-116,s=155; BoresightLat=29.262374; BoresightLon=-116,s=155; BoresightLat=29.238893; BoresightLon=-116,s=155; BoresightLat=29.215404; BoresightLon=-116,s=155; BoresightLat=29.215286; BoresightLon=-116,s=155; BoresightLat=29.191789; BoresightLon=-116
0.05703489854931831,11.46331501007080,11.69568634033203,11.69568634033203,11.87443351745606,11.82080936431885,11.87443351745606,11.87443351745606,11.87443351745606,11.65993690490723,11.67781162261963,11.65993690490723,11.80293464660645,11.80293464660645,11.94593238830566,11.94593238830566,12.07105541229248,12.33917713165283,12.33917713165283,12.41067504882813,12.41067504882813,12.32130146026611,12.21405315399170,12.21405315399170,11.91018295288086,11.91018295288086,11.65993690490723,11.39181613922119,11.39181613922119,10.05121231079102,10.05121231079102,9.282600402832031,9.211101531982422,9.211101531982422,9.336224555969238,9.336224555969238,9.943964958190918,9.943964958190918,9.407723426818848,9.407723426818848,9.121727943420410,9.068103790283203,9.068103790283203,9.085978507995606,9.085978507995606,9.157476425170898,9.157476425170898,9.175352096557617,9.193226814270020,9.193226814270020,9.228975296020508,9.228975296020508,9.264725685119629,9.264725685119629,9.246850967407227,9.228975296020508,9.228975296020508,9.246850967407227,9.246850967407227,9.211101531982422,9.300474166870117,9.300474166870117,9.300474166870117,9.300474166870117,9.300474166870117,9.300474166870117,9.300474166870117,9.264725685119629,9.264725685119629,9.282600402832031,9.300474166870117,9.300474166870117,9.318348884582520,9.318348884582520,9.318348884582520,9.336224555969238,9.336224555969238,9.354099273681641,9.354099273681641,9.336224555969238,9.336224555969238,9.336224555969238,9.336224555969238,9.336224555969238,9.300474166870117,9.300474166870117,9.300474166870117,9.300474166870117
0.6286488175392151,10.55170440673828,10.55170440673828,10.62320327758789,10.74832630157471,10.62320327758789,10.55170440673828,10.55170440673828,10.55170440673828,10.58745384216309,10.89132404327393,10.51595497131348,10.74832630157471,10.74832630157471,11.15944480895996,11.15944480895996,11.28456783294678,11.19519424438477,11.19519424438477,11.71356105804443,11.71356105804443,11.74931049346924,11.99955558776856,11.99955558776856,11.53481388092041,11.53481388092041,11.57056331634522,11.57056331634522,11.57056331634522,12.03530597686768,12.03530597686768,11.58843803405762,11.65993690490723,11.65993690490723,12.03530597686768,12.03530597686768,12.14255332946777,12.14255332946777,12.12467956542969,12.12467956542969,12.12467956542969,12.14255332946777,12.14255332946777,11.98168182373047,11.98168182373047,11.98168182373047,11.89230823516846,11.89230823516846,11.76718521118164,12.08893013000488,12.08893013000488,11.92805767059326,11.92805767059326,10.49808025360107,9.640094757080078,9.640094757080078,9.175352096557617,9.175352096557617,9.085978507995606,9.103853225708008,9.103853225708008,9.085978507995606,9.085978507995606,9.121727943420410,9.157476425170898,9.157476425170898,9.175352096557617,9.175352096557617,9.211101531982422,9.211101531982422,9.211101531982422,9.211101531982422,9.211101531982422,9.246850967407227,9.246850967407227,9.264725685119629,9.264725685119629,9.264725685119629,9.228975296020508,9.228975296020508,9.264725685119629,9.157476425170898,9.157476425170898,9.139602661132813,9.139602661132813,9.157476425170898,9.157476425170898,9.157476425170898
0.6857987046241760,10.31933403015137,10.31933403015137,10.40870666503906,10.46233177185059,10.40870666503906,10.37295722961426,10.37295722961426,10.33720779418945,10.33720779418945,10.37295722961426,10.42658138275147,10.37295722961426,10.71257686614990,10.71257686614990,11.08794593811035,10.87344932556152,11.15944480895996,11.15944480895996,11.37394142150879,11.37394142150879,11.49906444549561,11.87443351745606,11.87443351745606,12.19617938995361,12.19617938995361,12.07105541229248,12.12467956542969,12.12467956542969,11.91018295288086,11.91018295288086,11.73143577575684,11.53481388092041,11.53481388092041,11.28456783294678,11.28456783294678,11.58843803405762,11.58843803405762,11.76718521118164,12.07105541229248,12.07105541229248,12.03530597686768,12.03530597686768,12.07105541229248,12.10680580139160,12.10680580139160,12.35705089569092,12.35705089569092,12.35705089569092,12.08893013000488,12.08893013000488,12.07105541229248,12.07105541229248,11.69568634033203,11.53481388092041,11.53481388092041,10.74832630157471,10.74832630157471,9.997588157653809,9.336224555969238,9.336224555969238,9.085978507995606,9.085978507995606,9.103853225708008,9.103853225708008,9.103853225708008,9.103853225708008,9.103853225708008,9.121727943420410,9.121727943420410,9.175352096557617,9.103853225708008,9.103853225708008,9.139602661132813,9.139602661132813,9.193226814270020,9.175352096557617,9.175352096557617,9.157476425170898,9.157476425170898,9.175352096557617,9.121727943420410,9.121727943420410,9.139602661132813,9.139602661132813,9.139602661132813,9.139602661132813,9.139602661132813
0.5692462921142578,11.89230823516846,11.89230823516846,11.07007122039795,10.98069858551025,11.07007122039795,11.28456783294678,11.28456783294678,11.74931049346924,11.74931049346924,12.05318164825440,12.07105541229248,12.05318164825440,12.26767730712891,12.26767730712891,12.12467956542969,12.21405315399170,12.21405315399170,12.19617938995361,12.19617938995361,12.35705089569092,12.08893013000488,12.08893013000488,9.497097015380859,9.497097015380859,9.157476425170898,9.157476425170898,9.121727943420410,9.068103790283203,9.068103790283203,9.068103790283203,9.139602661132813,9.175352096557617,9.175352096557617,9.211101531982422,9.211101531982422,9.157476425170898,9.157476425170898,9.139602661132813,9.193226814270020,9.193226814270020,9.193226814270020,9.193226814270020,9.139602661132813,9.193226814270020,9.193226814270020,9.264725685119629,9.264725685119629,9.246850967407227,9.246850967407227,9.246850967407227,9.193226814270020,9.193226814270020,9.175352096557617,9.175352096557617,9.175352096557617,9.157476425170898,9.157476425170898,9.175352096557617,9.175352096557617,9.175352096557617,9.211101531982422,9.211101531982422,9.264725685119629,9.228975296020508,9.228975296020508,9.300474166870117,9.300474166870117,9.264725685119629,9.264725685119629,9.300474166870117,9.300474166870117,9.336224555969238,9.336224555969238,9.318348884582520,9.318348884582520,9.318348884582520,9.318348884582520,9.318348884582520,9.318348884582520,9.336224555969238,9.336224555969238,9.264725685119629,9.264725685119629,9.228975296020508,9.228975296020508,9.228975296020508,9.228975296020508
0.7414532899856567,11.46331501007080,11.46331501007080,11.58843803405762,11.62418746948242,11.58843803405762,11.78505992889404,11.78505992889404,12.03530597686768,12.03530597686768,11.85655879974365,12.07105541229248,11.85655879974365,12.10680580139160,12.10680580139160,11.78505992889404,11.92805767059326,11.92805767059326,11.67781162261963,11.67781162261963,11.60631275177002,11.76718521118164,11.76718521118164,11.39181613922119,11.39181613922119,11.99955558776856,11.99955558776856,11.89230823516846,11.73143577575684,11.73143577575684,10.69470214843750,10.69470214843750,9.675843238830566,10.67682838439941,10.67682838439941,11.05219745635986,11.05219745635986,11.03432178497315,9.961838722229004,9.961838722229004,10.46233177185059,10.46233177185059,10.33720779418945,9.443471908569336,9.443471908569336,9.675843238830566,9.675843238830566,9.175352096557617,9.193226814270020,9.193226814270020,9.193226814270020,9.246850967407227,9.264725685119629,9.264725685119629,9.282600402832031,9.282600402832031,9.300474166870117,9.300474166870117,9.282600402832031,9.282600402832031,9.282600402832031,9.264725685119629,9.264725685119629,9.228975296020508,9.246850967407227,9.246850967407227,9.264725685119629,9.264725685119629,9.282600402832031,9.282600402832031,9.264725685119629,9.318348884582520,9.318348884582520,9.264725685119629,9.264725685119629,9.300474166870117,9.282600402832031,9.282600402832031,9.282600402832031,9.282600402832031,9.318348884582520,9.264725685119629,9.264725685119629,9.264725685119629,9.264725685119629,9.246850967407227,9.282600402832031,9.282600402832031
0.5133137702941895,11.33819198608398,11.33819198608398,11.32031726837158,11.46331501007080,11.32031726837158,11.74931049346924,11.74931049346924,11.83868408203125,11.83868408203125,11.96380805969238,11.73143577575684,11.96380805969238,12.03530597686768,12.03530597686768,11.73143577575684,11.71356105804443,11.71356105804443,11.28456783294678,11.28456783294678,11.35606765747070,11.46331501007080,11.46331501007080,11.49906444549561,11.49906444549561,12.07105541229248,12.07105541229248,12.01743125915527,12.08893013000488,12.08893013000488,11.80293464660645,11.80293464660645,11.65993690490723,12.12467956542969,12.12467956542969,12.17830371856690,12.17830371856690,11.78505992889404,11.62418746948242,11.62418746948242,11.62418746948242,11.62418746948242,11.71356105804443,11.24881839752197,11.24881839752197,11.33819198608398,11.33819198608398,9.586469650268555,9.211101531982422,9.211101531982422,9.157476425170898,9.175352096557617,9.211101531982422,9.211101531982422,9.246850967407227,9.264725685119629,9.264725685119629,9.228975296020508,9.228975296020508,9.246850967407227,9.228975296020508,9.228975296020508,9.228975296020508,9.211101531982422,9.228975296020508,9.246850967407227,9.246850967407227,9.246850967407227,9.264725685119629,9.264725685119629,9.282600402832031,9.282600402832031,9.282600402832031,9.264725685119629,9.264725685119629,9.264725685119629,9.264725685119629,9.264725685119629,9.246850967407227,9.246850967407227,9.264725685119629,9.246850967407227,9.246850967407227,9.228975296020508,9.228975296020508,9.228975296020508,9.228975296020508,9.228975296020508
0.6261708736419678,11.76718521118164,11.83868408203125,11.83868408203125,11.80293464660645,11.82080936431885,11.80293464660645,11.74931049346924,11.74931049346924,11.80293464660645,11.87443351745606,11.80293464660645,11.99955558776856,11.99955558776856,12.16042900085449,12.16042900085449,11.94593238830566,12.03530597686768,12.03530597686768,12.30342674255371,12.30342674255371,12.32130146026611,12.07105541229248,12.07105541229248,10.96282291412354,10.96282291412354,9.497097015380859,9.264725685119629,9.264725685119629,9.157476425170898,9.157476425170898,9.211101531982422,9.068103790283203,9.068103790283203,9.157476425170898,9.157476425170898,9.157476425170898,9.139602661132813,9.175352096557617,9.175352096557617,9.085978507995606,9.085978507995606,9.193226814270020,9.193226814270020,9.193226814270020,9.193226814270020,9.193226814270020,9.246850967407227,9.246850967407227,9.246850967407227,9.211101531982422,9.211101531982422,9.211101531982422,9.211101531982422,9.193226814270020,9.193226814270020,9.193226814270020,9.264725685119629,9.264725685119629,9.246850967407227,9.300474166870117,9.300474166870117,9.336224555969238,9.336224555969238,9.336224555969238,9.300474166870117,9.300474166870117,9.300474166870117,9.300474166870117,9.318348884582520,9.336224555969238,9.336224555969238,9.354099273681641,9.354099273681641,9.354099273681641,9.354099273681641,9.354099273681641,9.354099273681641,9.354099273681641,9.336224555969238,9.336224555969238,9.336224555969238,9.300474166870117,9.300474166870117,9.264725685119629,9.264725685119629,9.228975296020508,9.228975296020508
0.8538693785667419,11.69568634033203,11.82080936431885,11.82080936431885,11.87443351745606,11.89230823516846,11.87443351745606,11.65993690490723,11.65993690490723,11.65993690490723,11.80293464660645,11.65993690490723,11.94593238830566,11.94593238830566,12.28555107116699,12.28555107116699,12.33917713165283,12.41067504882813,12.41067504882813,11.98168182373047,11.98168182373047,12.21405315399170,11.91018295288086,11.91018295288086,11.65993690490723,11.65993690490723,10.64107799530029,10.05121231079102,10.05121231079102,9.282600402832031,9.282600402832031,9.425598144531250,9.336224555969238,9.336224555969238,9.943964958190918,9.943964958190918,9.139602661132813,9.139602661132813,9.121727943420410,9.068103790283203,9.068103790283203,9.068103790283203,9.121727943420410,9.157476425170898,9.157476425170898,9.175352096557617,9.175352096557617,9.228975296020508,9.228975296020508,9.228975296020508,9.264725685119629,9.264725685119629,9.246850967407227,9.246850967407227,9.228975296020508,9.246850967407227,9.246850967407227,9.318348884582520,9.318348884582520,9.300474166870117,9.300474166870117,9.300474166870117,9.282600402832031,9.282600402832031,9.300474166870117,9.264725685119629,9.264725685119629,9.282600402832031,9.282600402832031,9.318348884582520,9.318348884582520,9.318348884582520,9.318348884582520,9.318348884582520,9.354099273681641,9.354099273681641,9.354099273681641,9.336224555969238,9.336224555969238,9.318348884582520,9.336224555969238,9.336224555969238,9.300474166870117,9.300474166870117,9.318348884582520,9.318348884582520,9.300474166870117,9.246850967407227
0.9695928096771240,11.05219745635986,10.92707347869873,10.76620197296143,11.07007122039795,10.76620197296143,11.07007122039795,11.26669311523438,11.26669311523438,11.37394142150879,11.44544029235840,11.37394142150879,11.78505992889404,11.78505992889404,11.51693916320801,11.51693916320801,11.78505992889404,11.51693916320801,11.51693916320801,11.35606765747070,11.35606765747070,11.37394142150879,11.44544029235840,11.44544029235840,11.82080936431885,11.82080936431885,11.80293464660645,11.83868408203125,11.83868408203125,11.73143577575684,11.73143577575684,11.80293464660645,11.82080936431885,11.82080936431885,12.17830371856690,12.17830371856690,12.03530597686768,12.03530597686768,12.07105541229248,11.51693916320801,11.51693916320801,11.87443351745606,11.87443351745606,11.94593238830566,11.83868408203125,11.83868408203125,11.94593238830566,11.94593238830566,11.58843803405762,9.926090240478516,9.443471908569336,9.246850967407227,9.246850967407227,9.175352096557617,9.175352096557617,9.175352096557617,9.157476425170898,9.157476425170898,9.175352096557617,9.193226814270020,9.193226814270020,9.193226814270020,9.193226814270020,9.228975296020508,9.246850967407227,9.246850967407227,9.246850967407227,9.246850967407227,9.246850967407227,9.246850967407227,9.246850967407227,9.282600402832031,9.282600402832031,9.282600402832031,9.300474166870117,9.300474166870117,9.246850967407227,9.246850967407227,9.193226814270020,9.193226814270020,9.211101531982422,9.193226814270020,9.193226814270020,9.211101531982422,9.211101531982422,9.211101531982422,9.211101531982422,9.228975296020508
0.1140697002410889,10.74832630157471,10.74832630157471,10.55170440673828,10.67682838439941,10.55170440673828,10.67682838439941,10.89132404327393,10.89132404327393,10.74832630157471,11.08794593811035,10.74832630157471,11.28456783294678,11.28456783294678,11.19519424438477,11.19519424438477,11.21306896209717,11.74931049346924,11.74931049346924,11.99955558776856,11.99955558776856,11.53481388092041,11.35606765747070,11.35606765747070,11.57056331634522,11.57056331634522,12.03530597686768,11.91018295288086,11.91018295288086,11.65993690490723,11.65993690490723,12.03530597686768,11.98168182373047,11.98168182373047,12.12467956542969,12.12467956542969,12.12467956542969,12.12467956542969,12.01743125915527,11.98168182373047,11.98168182373047,11.98168182373047,11.98168182373047,11.82080936431885,11.76718521118164,11.76718521118164,12.08893013000488,12.08893013000488,12.05318164825440,11.49906444549561,11.49906444549561,9.640094757080078,9.640094757080078,9.175352096557617,9.175352096557617,9.175352096557617,9.103853225708008,9.103853225708008,9.085978507995606,9.157476425170898,9.157476425170898,9.157476425170898,9.157476425170898,9.175352096557617,9.211101531982422,9.211101531982422,9.211101531982422,9.211101531982422,9.211101531982422,9.211101531982422,9.228975296020508,9.264725685119629,9.264725685119629,9.264725685119629,9.264725685119629,9.282600402832031,9.264725685119629,9.264725685119629,9.157476425170898,9.157476425170898,9.175352096557617,9.157476425170898,9.157476425170898,9.157476425170898,9.157476425170898,9.157476425170898,9.175352096557617,9.193226814270020
